,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,group,mol_id
5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX27598
5540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27599
5541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX1224
5542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1221
5543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27593
5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1223
5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1222
5546,,,,,,,,,,1.0,,,train,TOX28851
5547,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,train,TOX9055
5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21995
5549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX21997
5550,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,train,TOX1089
5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX25852
5552,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1081
5553,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,train,TOX1080
5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX9359
5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1082
5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1084
5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1087
5558,0.0,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,train,TOX1086
5559,0.0,,1.0,,1.0,1.0,0.0,,1.0,0.0,,0.0,train,TOX24357
5560,,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,train,TOX28649
5561,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,1.0,0.0,train,TOX13105
5562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21199
5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28643
5564,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28642
5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,train,TOX24340
5566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28640
5567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28647
5568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28646
5569,0.0,,,,,1.0,,,1.0,,,1.0,train,TOX28645
5570,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,train,TOX27920
5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6195
5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX6193
5573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6190
5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2754
5575,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2752
5576,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,,train,TOX2753
5577,0.0,,,0.0,,,,,1.0,0.0,,,train,TOX3488
5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31598
5579,0.0,1.0,0.0,,,0.0,,,1.0,,,1.0,train,TOX3481
5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3480
5581,,,,,,,,0.0,,0.0,,,train,TOX3487
5582,0.0,1.0,0.0,,0.0,,1.0,1.0,1.0,,,1.0,train,TOX3485
5583,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,1.0,train,TOX2100
5584,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX6448
5585,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,train,TOX2284
5586,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,train,TOX25694
5587,0.0,,,1.0,,,,1.0,0.0,,1.0,,train,TOX25693
5588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25692
5589,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX25691
5590,0.0,,,,,,1.0,,0.0,1.0,1.0,,train,TOX25690
5591,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6441
5592,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,train,TOX6444
5593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2288
5594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX25698
5595,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX5258
5596,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,TOX2579
5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX631
5598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX980
5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX981
5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX982
5601,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX983
5602,0.0,,,,,,,,,,1.0,,train,TOX2571
5603,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX2573
5604,0.0,0.0,,,,0.0,,,,0.0,,1.0,train,TOX2574
5605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX2576
5606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX5257
5607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX2646
5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6089
5609,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,1.0,train,TOX12500
5610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25439
5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25438
5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX25348
5613,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,train,TOX25345
5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25432
5615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25347
5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25346
5617,0.0,1.0,1.0,,,0.0,1.0,,1.0,1.0,1.0,0.0,train,TOX25437
5618,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6500
5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25435
5620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25434
5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2641
5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3899
5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14653
5624,0.0,,,,,1.0,1.0,1.0,,1.0,1.0,,train,TOX184
5625,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,train,TOX182
5626,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,train,TOX7716
5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7714
5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7713
5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24381
5630,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3155
5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX3626
5632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX3157
5633,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,train,TOX3624
5634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3623
5635,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,train,TOX3622
5636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3621
5637,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,train,TOX3620
5638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX3159
5639,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX3158
5640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,train,TOX3629
5641,1.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX3628
5642,0.0,,,,,,,,,0.0,,,train,TOX4747
5643,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,train,TOX7902
5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7905
5645,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,train,TOX17303
5646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4845
5647,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21437
5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21436
5649,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,train,TOX21431
5650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21439
5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX10955
5652,1.0,1.0,,,,0.0,,,0.0,0.0,1.0,0.0,train,TOX27109
5653,1.0,1.0,,,0.0,0.0,,,0.0,,1.0,0.0,train,TOX27108
5654,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27105
5655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27456
5656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27107
5657,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27453
5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27103
5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27450
5660,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX5733
5661,0.0,0.0,,1.0,0.0,0.0,,,0.0,0.0,,0.0,train,TOX5732
5662,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX5737
5663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5738
5664,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX11531
5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26859
5666,,,,,,,,0.0,,0.0,,,train,TOX4462
5667,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,train,TOX26850
5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26851
5669,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,train,TOX26852
5670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26853
5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26855
5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26856
5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX26857
5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX22169
5675,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,train,TOX31431
5676,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX5342
5677,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,train,TOX6294
5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX6293
5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14338
5680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,train,TOX20459
5681,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5085
5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX5086
5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,train,TOX5080
5684,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,train,TOX5082
5685,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,train,TOX5345
5686,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28816
5687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX28817
5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28814
5689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28815
5690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28812
5691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,train,TOX28951
5692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28810
5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21852
5694,0.0,,,,,,,,,1.0,1.0,,train,TOX28818
5695,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX28819
5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX86
5697,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX81
5698,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,train,TOX9275
5699,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,train,TOX88
5700,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,train,TOX28950
5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31435
5702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1144
5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1145
5704,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX1148
5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX1142
5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1415
5707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1418
5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1419
5709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2143
5710,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX13595
5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24751
5712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,train,TOX24750
5713,0.0,0.0,1.0,1.0,,0.0,,,0.0,,,1.0,train,TOX24753
5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX3369
5715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24755
5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX3819
5717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24757
5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24756
5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3362
5720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3363
5721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3817
5722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3810
5723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3367
5724,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3364
5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX23909
5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX23908
5727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX23902
5728,0.0,1.0,0.0,,,1.0,1.0,,1.0,,,,train,TOX18824
5729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX18822
5730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX31444
5731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX373
5732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX372
5733,,,,,,,,1.0,,0.0,,,train,TOX371
5734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX370
5735,0.0,,,,1.0,,,,,0.0,,,train,TOX375
5736,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX374
5737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX379
5738,,,,,,,,0.0,,0.0,,,train,TOX378
5739,,,,,,,,0.0,,0.0,,,train,TOX21220
5740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21224
5741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4506
5742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX16226
5743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,train,TOX21045
5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX16229
5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26623
5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26190
5747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26621
5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26192
5749,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,train,TOX26195
5750,0.0,,,,,0.0,,,0.0,,,1.0,train,TOX26626
5751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26197
5752,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26624
5753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26199
5754,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX26198
5755,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,train,TOX26628
5756,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,train,TOX26999
5757,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,train,TOX26998
5758,0.0,,1.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,train,TOX27351
5759,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26991
5760,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26994
5761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX26446
5762,0.0,,0.0,,,,0.0,,,1.0,,,train,TOX26445
5763,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26444
5764,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26443
5765,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26442
5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26440
5767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX22281
5768,0.0,0.0,,,,0.0,,,1.0,,0.0,,train,TOX22280
5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX22285
5770,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX26449
5771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26448
5772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27356
5773,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX27357
5774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4639
5775,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX4638
5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31450
5777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31452
5778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31453
5779,0.0,0.0,0.0,,,0.0,,,0.0,,,,train,TOX31454
5780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31455
5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX4637
5782,0.0,,0.0,,,0.0,,0.0,,0.0,1.0,0.0,train,TOX31457
5783,1.0,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX20668
5784,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20661
5785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20662
5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20664
5787,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX20666
5788,0.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,,1.0,train,TOX28485
5789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28484
5790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX28487
5791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28486
5792,0.0,,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,train,TOX28481
5793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,train,TOX28480
5794,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,1.0,,train,TOX28483
5795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27710
5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX27712
5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27714
